0,0,0
1,-1,1
0.0, 0.0, 0.0, 1.0, -1.1666666666666665, -1.0866666666666667, 0
0.0, 0.0, 0.0, 1.0, -0.5833333333333333, -1.0866666666666667, 0
0.0, 0.0, 0.0, 1.0, 0.0, -1.0866666666666667, 0
0.0, 0.0, 0.0, 1.0, 0.5833333333333335, -1.0866666666666667, 0
0.0, 0.0, 0.0, 1.0, 1.166666666666667, -1.0866666666666667, 0
0.0, 0.0, 0.0, 1.0, -1.1666666666666665, -0.5033333333333332, 0
0.0, 0.0, 0.0, 1.0, -0.5833333333333333, -0.5033333333333332, 0
0.0, 0.0, 0.0, 1.0, 0.0, -0.5033333333333332, 0
0.0, 0.0, 0.0, 1.0, 0.5833333333333335, -0.5033333333333332, 0
0.0, 0.0, 0.0, 1.0, 1.166666666666667, -0.5033333333333332, 0
0.0, 0.0, 0.0, 1.0, -1.1666666666666665, 0.08000000000000007, 0
0.0, 0.0, 0.0, 1.0, -0.5833333333333333, 0.08000000000000007, 0
0.0, 0.0, 0.0, 1.0, 0.0, 0.08000000000000007, 0
0.0, 0.0, 0.0, 1.0, 0.5833333333333335, 0.08000000000000007, 0
0.0, 0.0, 0.0, 1.0, 1.166666666666667, 0.08000000000000007, 0
0.0, 0.0, 0.0, 1.0, -1.1666666666666665, 0.6633333333333336, 0
0.0, 0.0, 0.0, 1.0, -0.5833333333333333, 0.6633333333333336, 0
0.0, 0.0, 0.0, 1.0, 0.0, 0.6633333333333336, 0
0.0, 0.0, 0.0, 1.0, 0.5833333333333335, 0.6633333333333336, 0
0.0, 0.0, 0.0, 1.0, 1.166666666666667, 0.6633333333333336, 0
0.0, 0.0, 0.0, 1.0, -1.1666666666666665, 1.246666666666667, 0
0.0, 0.0, 0.0, 1.0, -0.5833333333333333, 1.246666666666667, 0
0.0, 0.0, 0.0, 1.0, 0.0, 1.246666666666667, 0
0.0, 0.0, 0.0, 1.0, 0.5833333333333335, 1.246666666666667, 0
0.0, 0.0, 0.0, 1.0, 1.166666666666667, 1.246666666666667, 0
